iso3,iso2,imfn,country,region,income,year,ai01,ai02,ai03,ai04,ai05,ai06,ai07,ai08,ai09,ai10,ai11,ai12,ai13,ai14,ai15,ai16,ai17,ai18,ai19,ai20,ai21,ai22,ai23,ai24,ai25,ai26,ai27,ai28,ai29,ai30,ai31,ai32,ai33,ai34,ai35,ai36,am01,am02,am03,di01,di02,di03,di04,di05,di06,di07,di08,di09,di10,di11,di12,di13,di14,dm01,dm02,dm03,dm04,dm05,dm06,dm07,dm08,dm09,dm10,dm11,dm12,dm13,dm14,dm15,dm16,ei01,ei02,ei03,ei04,ei05,ei06,ei07,ei08,ei09,ei10,em01,si01,si02,si03,si04,si05,si06,si07,sm01,oi01,oi02,oi06,oi07,oi08,oi09,oi10,oi11,oi12,oi13,oi14,oi15,oi16,oi16a,oi17,oi18,oi19,oi20a,om01,om02
AFG,AF,512,Afghanistan,South Asia,Low income,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.89,3.89,,17.86,18.35,17.90,,3.41,,,,3.89,,5.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.01,,,,,,3.41,,1784.53,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.87,3.87,,19.30,18.18,16.19,,2.99,,,,3.87,,5.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129.33,,,,,,2.99,,1766.87,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.62,3.62,,19.22,16.59,15.20,,2.72,,,,3.62,,5.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.16,,,,,,2.72,,1784.73,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58,2.58,,14.04,16.99,15.77,,2.57,,,,2.58,,4.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.34,,,,,,2.57,,1876.85,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.23,2.23,,11.60,19.55,16.99,,2.56,,,,2.23,,5.43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.08,,,,,,2.56,,2222.83,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.05,2.05,,12.37,21.65,14.50,,2.86,,,,2.05,,4.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.66,,,,,,2.86,,2666.46,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45,2.45,,12.74,22.53,16.74,,2.51,,,,2.45,,4.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97.29,,,,,,2.51,,2843.67,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.67,2.67,,12.74,24.54,18.29,,2.67,,,,2.67,,6.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99.88,,,,,,2.67,,3169.64,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.86,2.86,,17.21,28.86,13.75,,3.08,,,,2.86,,5.98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.77,,,,,,3.08,,3033.36,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44,2.44,,12.10,31.61,17.70,,3.59,,,,2.44,,5.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.79,,,,,,3.59,,2963.79,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3367.10,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3981.34,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4234.91,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4705.39,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6789.53,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8747.41,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11464.82,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15191.30,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2004,,0.37,,,,,,,,,,,,,,,,,,,,,,,0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2005,,0.58,,,,,,,,,,,,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2006,,0.92,,,,,,,,,,,,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,4.87,5.09,,,23.49,,,9.21,,,,4.87,,4.84,,,,,,,,,,,,,,,,,,,39.05,,,,61.61,,,,,49.00,,,52.91,,74.29,,,97.32,9.21,,1770.21,,,141.69,18.06,159.75,0.00,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2007,,1.24,,,,,,,,,,,,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,7.77,8.39,,,27.74,,,13.07,,,,7.77,,6.84,,,,,,,,,,,,,,,,,8.21,,20.91,7.62,-0.47,-1.95,98.08,,-0.55,-2.27,,31.97,,,59.41,,42.16,,,89.18,13.07,100.00,2488.88,,,109.79,15.62,125.40,0.00,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2008,36.40,1.48,3.40,2.30,,,,,,,,,,,,,,,,,,,,,0.30,,73.10,1.40,2.50,77.80,253.50,49.90,,0.70,1.00,36.60,,,,9.34,10.26,,,29.29,,,15.50,,,,9.34,,9.39,,,,,,,,,,,,,,,,,10.39,,15.73,5.50,2.14,15.06,58.70,,2.76,19.40,,19.95,,,60.27,,42.00,,,92.72,15.50,100.00,3030.51,,,89.84,7.47,97.30,0.89,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2009,87.49,2.23,,,,,,,,,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,,10.66,10.66,,82.59,33.30,2.25,,18.71,,,,10.66,,10.58,,,,,,,,,,,,,,,,,11.03,,21.33,6.04,1.24,8.77,63.03,,1.60,11.36,,26.69,,,56.99,,54.16,,,73.06,18.71,89.36,4211.24,,,84.77,5.64,90.41,1.13,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2010,105.89,2.39,,,,,,,,,,,,,,,,,,,,,,,0.53,,,,,,,,,,,,,,,11.81,11.81,,86.03,36.07,1.92,,19.15,,,,11.81,,11.58,,,,,,,,,,,,,,,,,5.59,,42.81,3.48,0.77,4.89,64.52,,0.80,5.10,,24.95,,,61.69,,62.56,,,59.74,19.15,83.13,5671.02,,,75.33,4.81,80.14,2.39,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2011,139.44,2.22,,,9.01,2.82,7.40,,,,,,3.22,,6.36,7.99,8.76,30.22,,0.83,4.71,,,,0.62,,,,,,,,,,,,,,,5.04,5.04,,77.96,37.24,1.43,,19.31,,,,5.04,,4.96,,,,,,,,,,,,,,,,,6.45,,29.52,4.53,-0.62,1.56,80.15,,-0.62,1.60,,18.98,,,26.12,,60.82,,,66.52,19.31,86.66,6167.87,,,83.07,5.26,88.34,1.01,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2012,166.11,2.13,,,,,,,,,,,,,,,,,,,,,,,0.64,,,,,,,,,,,,,,,4.16,4.16,,56.27,32.76,3.23,,18.09,,,,4.16,,4.47,,,,,,,,,,,,,,,,,5.89,,48.60,4.21,0.28,11.37,85.91,,0.58,14.64,,18.89,,,23.00,,65.10,,,63.82,18.09,84.83,6199.53,,,102.91,6.13,109.04,1.10,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2013,155.78,2.25,,,,,,,,,,,,,,,,,,,,,,,0.71,,,,,,,,,,,,,,,4.19,4.19,,59.72,33.33,2.83,,17.72,,,,4.19,,4.32,,,,,,,,,,,,,,,,,6.19,,40.80,3.84,0.56,8.27,75.50,,0.81,10.86,,18.99,,,23.64,,61.28,,,57.80,17.72,79.67,6180.00,,,114.05,4.39,118.56,1.72,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2014,172.81,2.30,5.10,3.60,9.96,3.57,4.49,8.32,,1.69,2.51,25.77,7.97,34.86,7.65,,3.28,22.29,,1.39,1.66,3.78,0.00,1.86,0.75,,43.70,2.00,3.90,70.70,,45.00,,1.50,1.20,47.60,,,,3.71,3.72,,59.33,34.02,2.55,,17.20,,,,3.71,,3.94,,,,,,,,,,,,,,,,,5.26,,42.08,3.62,0.47,6.64,75.86,,0.61,8.11,,16.59,,,21.58,,60.43,,,63.73,17.20,86.60,6497.23,,,100.45,4.17,104.62,1.24,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2015,181.09,2.16,,,,,,,,,,,,,,,,,,,,,,,0.92,,,,,,,,,,,,,,,3.78,3.79,,60.26,33.82,2.50,,17.12,,,,3.78,,3.98,,,,,,,,,,,,,,,,,4.50,,45.61,3.05,-0.03,-0.14,73.97,,-0.04,-0.24,,16.87,,,22.07,,66.62,,,53.38,17.12,72.15,5649.27,,,74.03,6.45,80.48,1.82,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2016,182.15,2.11,,,,,,,,,,,,,,,,,,,,,,,1.06,,,,,,,,,,,,,,,3.78,3.79,,65.52,37.22,1.99,,18.96,,,,3.78,,3.89,,,,,,,,,,,,,,,,,4.68,,61.89,3.18,1.56,14.81,53.75,,1.93,18.34,,19.56,,,19.91,,67.37,,,51.83,18.96,71.94,6182.69,,,64.27,6.37,70.70,3.46,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2017,166.17,2.04,,,14.55,3.67,3.81,3.37,,,5.99,14.02,0.79,33.92,,,,25.84,,1.06,2.71,3.76,0.57,,1.21,1.90,,,,,,,,,,,,,,3.71,3.72,,73.75,36.86,1.32,,19.08,,,,3.71,,3.84,,,,,,,,,,,,,,,,,3.85,,53.94,3.23,0.56,5.10,79.78,,0.88,8.06,,17.73,,,19.45,,66.06,,,55.65,19.08,73.68,6062.14,,,92.40,7.03,99.43,4.39,,,,,,,0.00,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2018,174.30,1.96,,,,,,,,,,,,,,,,,,,,,,,1.61,,,,,,,,,,,,,,,3.44,3.45,,84.97,36.61,0.61,,18.88,,,,3.44,,3.51,,,,,,,,,,,,,,,,,2.97,,59.16,2.75,0.66,6.23,68.50,,0.90,8.51,,17.00,,,18.23,,65.63,,,60.70,18.88,79.19,5656.98,,,118.11,8.00,126.14,4.45,,,,,,,,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2019,183.29,1.87,,,,,,,,,,,,,,,,,,,,,,,1.64,,,,,,,,,,,,,,,3.17,3.21,,97.71,34.96,0.08,,16.92,,,,3.17,,3.23,,,,,,,,,,,,,,,,,3.07,,57.20,2.97,0.92,8.41,70.77,,1.15,10.52,,19.32,,,18.76,,66.25,,,60.24,16.92,78.21,5588.65,,,97.96,9.41,107.37,4.41,,,,,,,,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.97,2.98,,96.26,37.21,0.12,,17.65,,,,2.97,,3.07,,,,,,,,,,,,0.31,,,,,2.96,,60.56,3.09,0.36,3.15,76.37,,0.40,3.57,,17.68,,,16.83,,66.31,,,58.74,17.65,77.36,6283.14,,,49.24,7.34,56.55,3.92,,,,,,,,,,
AFG,AF,512,Afghanistan,South Asia,Low income,2021,,,,,9.65,1.34,2.05,,,0.48,3.37,5.62,1.13,67.97,,,,60.17,,0.00,2.60,4.71,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.72,,79.01,2.68,1.42,11.40,64.39,,1.37,11.05,,24.92,,,,,72.38,,,65.10,,83.09,,,,,,,,,,,,,,,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1973,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1978,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.57,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.61,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.99,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.16,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.95,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1988,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.79,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.13,,,,,,0.00,,,
AGO,AO,614,Angola,Sub-Saharan Africa,Lower middle income,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.32,,,,,,0.00,,,
